1HAC20CT001_	1LAB50AA001_	1LAB40AA001_	1HAD13AA001_	1HNA10DT001_D01_PV	1HNA10DT001_D01_LMN	1HNA10DT001_D01_SP	1LAB40DF001_B01_LMN	1LAB40DF001_B01_PV	1LAB40DF001_B01_SP	1HAD10DL010_LMN	1HAD12AA001_	1HAD10DL010_SP	1HAD10DL010_PV	1HAD10CL901_F_	1HAD10CL001_F_	1HAD10CL002_F_	1HAD10CL003_F_	1HAC20CT901_	1HAD10CP001_	1HAD10CP002_	1HAD10CP9012	1HAD10CT001_	1HAD10CT002_	1HAD10FT001_	1LAB40CF001_	1LAB40CP004_	1LAB40CT001_	1LAB40FF001_	1LAB60CP001_	1LAB60CT001_	1LAD20CT001_	1LBA22AA101_	1HAH19CT001_	1LBA10AA101_	1LBH10AA001_	1LBA10DT001_D01_PV1	1LBA10DT001_D01_LMN1	1LBA10DT001_D01_SP1	1LBA10DT001_D01_PV2	1LBA10DT001_D01_LMN2	1LBA10DT001_D01_SP2	1LBA10DT001_D01_PV3	1LBA10DT001_D01_LMN3	1LBA10DT001_D01_SP3	1LBA10DT001_D01_PV4	1LBA10DT001_D01_LMN4	1LBA10DT001_D01_SP4	1LAE22AA001_	1HAD10DP001_D01_LMN	1HAD10DP001_D01_SP	1HAD10DP001_D01_PV	1LAE21AA001_	1LBA10CP002_F_	1LBA10CP001_F_	1LBA10CP901_F_	1LBA10CP003_F_	1HAH19CT002_	1HAH19CT901_	1HAH21CT001_	1HAH21CT002_	1HAH23CT001_	1HAH23CT002_	1HAH30CT001_	1HAH30CT002_	1LAE21CF001_	1LAE22CF001_	1LBA10CF001_	1LBA10CT001_	1LBA10CT002_	1LBA10CT901_	1LBA10FF001_	1LBA10FP001_	1GCL02CL001_	1GHC11AP001_	1GHC12AP001_	1GHC04CP001_	1GHC20CP001_	1GCL01CL001_	1GHC20AA001_	1GHC20CF001_	1LAA10AA101_	1LBQ01AA001_	1LBQ01DT004_LMN	1LBQ01DT004_PV	1LBQ01DT004_SP	1LBA40AA051_	1LAA10DP002_D01_LMN	1LAA10DP001_D01_LMN	1LAA10DP002_D01_SP	1LAA10DL001_D01_LMN	1LAA10DP002_D01_PV	1LAA10DP001_D01_PV	1LAA10DP001_D01_SP	1LAA10DL001_D01_PV	1LAA10DL001_D01_SP	1LAB42AA051_	1LAA10CL001_	1LAA10CL002_	1LAA10CL901_	1LAA10CP001_	1LAA10CT001_	1LAB42CF001_	1LBQ01CP001_	1LBQ01CT004_	1LCA10CF001_	1LCA10CP001_	1LCA10CT001_	1LAB35CF001_	1LAB40CP001_	1LAC20AP001_P	1LAC10AP001_C	1LAC10AP001_P	1LAB40DP001_D01_LMN	1LAB40DP001_D01_SP	1LAB40DP001_D01_PV	1LAC20AP001_C	1LAC10AP001_A2	1LAC10CP001_	1LAC10CS001_	1LAC10CT001_	1LAC10CT002_	1LAC10CT003_	1LAC10CT004_	1LAC10CT005_	1LAC10CY001_	1LAC10CY002_	1LAC20AP001_A1	1LAC20CP001_	1LAC20CS001_	1LAC20CT001_	1LAC20CT002_	1LAC20CT003_	1LAC20CT004_	1LAC20CT005_	1LAC20CY001_	1LAC20CY002_	1LAC30CP001_	1LAC30CS001_	1LAC30CT001_	1LAC30CT002_	1LAC30CY001_	1LAC30CY002_	1XAA20GH001_A1
202.0558116	100	48.78700021	0	181.1653308	100	175	48.88313061	16.88295284	17.09600028	17.6511606	35.49966667	-5	-2.711033663	-5.295617931	-18.75146106	0.518157696	1.663019198	70.60432002	54.84631903	53.64401009	54.26346533	273.4346203	273.846945	272.6525661	17.5450666	4.081608348	129.467689	16.88632705	53.87686373	129.7170745	126.8116086		340.8426779	100	0	388.036585	19.36053561	395.3352249	338.609581	0	341.5084316	417.2764929	-2	425	385.4316284	4.150497497	383.6745847	4.268333287	0	51.49998093	50.06792262	0	49.42262383	50.41790947	50.06644278	50.35878743	340.6310203	340.7408813	338.5643242	338.6548378	387.5483012	388.5871082	385.0003494	385.9107581	0.001196562	0.000183213	17.2084189	417.3036428	417.249303	417.2764928	17.45084585	0.076706381	91.16845121	0	1.162500024	0.567048679	4.474704741	89.62629845	25.64366697	0.003689137	0	97	0	131.3226766	180	0.09375	0	96.86810908	1.299999952	25.65961182	1.509762209	1.509762209	1.5	80.25069702	80	0.230572887	80.23758046	80.06398069	80.02141604	1.509762209	128.8741072	0.233298056	1.760273502	131.3226766	21.80556239	0.024496353	91.91843236	0.000480494	67.08304377	0	430.8713394	2872.698813	89.8756323	4	4.120253509	0	2865.074915	3.560077375	2604.159005	81.34909294	81.58044573	80.08981331	70.94029668	80.07754199	0.143133377	0.611787904	0	3.633894935	-0.542519987	28.42797485	31.4805046	30.67755156	22.61934632	22.82912214	0.182293175	0.235299619	3.630604108	4.340159893	35.5167546	30.81513184	0.185443261	0.204954109	-8.101682771
201.955515	100	49.72666649	0	180.0297961	99.99999593	175	49.68198435	18.26558631	17.94398574	18.09467774	35.40033485	-5	-12.48741886	-10.81959971	-23.10609586	-3.753992735	-6.472295658	70.72321047	54.96932939	53.60152414	54.29407361	272.6286506	273.0504738	272.6902414	18.11870052	4.127549807	129.6836461	18.26272937	53.11494129	129.9547092	126.7436747		339.4903644	100	0	387.4971789	19.60359884	396.061781	337.3292916	0	347.4583565	416.4574249	-2	425	384.9354958	0.001577144	386.8471455	0	0	51.49998093	49.98446939	0	49.3606073	50.31159406	49.98307158	50.27700962	339.2734025	339.3825393	337.2660285	337.392585	386.944296	388.0344325	384.4301989	385.3701001	0.004095792	0.000258345	16.19545359	416.4995401	416.4033081	416.4574012	16.43319159	0.053809866	91.10266596	0	1.162500024	0.566675964	4.470710759	89.56951523	24.61899991	0.003688805	0	97.00033333	0	131.3217479	180	0.093815104	0	96.37290522	1.299999952	24.47974282	1.513806135	1.513806135	1.5	80.68324567	80	0.26171875	80.550239	79.88488777	80.40418902	1.513806135	128.9627627	0.2332688	1.749776533	131.3217479	20.84480732	0.005579238	91.75917778	0.000257104	67.50514913	0	434.8930058	2875.997307	90.00277649	4	4.118199163	0	2881.666394	3.554907856	2622.832773	81.36155139	81.54491951	80.17429843	71.05574259	80.55430038	0.139694883	0.566733421	0	3.635938239	-0.542519987	28.40630075	31.44431524	30.63422408	22.58323704	22.79307365	0.181559099	0.224999813	3.631954223	4.340159893	35.45161032	30.81482389	0.183972326	0.202595177	-8.117204393
201.0705132	100	47.3713334	0	180.0190157	99.99878337	175	47.31833337	17.72155343	17.6203046	17.14774425	35.5	-5	-2.043210369	-2.787374068	-12.78185741	3.91455283	6.361790454	71.18768837	54.04826164	53.48361009	53.94533482	272.7246792	273.1037214	272.2592819	17.3321918	3.916208405	129.5032486	17.7212084	53.33878827	129.8033295	126.7867056		339.2926552	100	0	387.6841205	19.55461704	395.993606	337.1675964	0	346.8578242	416.77611	-2	425	385.011042	0.759947671	386.5699284	0	0	51.49998093	50.0955655	0	49.47200651	50.42358824	50.0948295	50.38890514	339.1175991	339.2102578	337.1043632	337.2308296	387.1415489	388.2280296	384.6099913	385.4466148	0.01942579	0.000179431	16.52539624	416.8003197	416.7465777	416.7781174	16.51784209	0.04884357	91.05150007	0	1.162500024	0.566212627	4.470302812	89.51343803	23.50166721	0.003619047	0	97.09966515	0	131.1305085	180	0.113190104	0	96.45809631	1.299999952	23.6171955	1.504311305	1.504311305	1.5	80.8518634	80	0.261770833	80.59691429	80.02014908	80.77859444	1.504311305	128.8835177	0.231798527	1.740387657	131.1305085	21.04706513	0.022198045	92.04620773	0.00049617	67.12862689	0	422.3926723	2856.602085	89.25984942	4	3.936804801	0	2863.305149	3.548765601	2612.222412	81.46458323	81.71018456	80.19147705	71.08342695	80.83433856	0.142293256	0.588769782	0	3.627493884	-0.542519987	28.39171665	31.40093764	30.61254638	22.55600962	22.79292927	0.179405195	0.226570808	3.623568641	4.340159893	35.37276296	30.74996008	0.183027529	0.197375852	-8.144354032
201.6003249	100	48.26466694	0	179.9108383	100	175	48.22822316	16.58704664	16.60643297	17.09314002	35.5	-5	-0.659798252	-0.814054478	-17.28256486	6.77206076	2.360025539	70.16619774	54.22342444	53.37476466	53.81438487	272.4543479	272.8555901	272.0968881	17.36492362	3.966260391	129.5392504	16.63164794	52.59302264	129.8034058	126.7435663		339.4904838	100	0	387.4934264	19.6374649	396.2344107	337.3112854	0	348.9247463	416.8443903	-2	425	384.88035	0	387.5378073	0	0	51.49998093	49.97921254	0	49.34500196	50.31318958	49.98082078	50.28427077	339.3132227	339.4080462	337.2659981	337.3565423	386.9419724	388.044637	384.464373	385.2963705	0.000894839	0.000298386	16.46967809	416.8896583	416.7991181	416.8443716	16.22582561	0.00213776	91.00849551	0	1.162500024	0.565918139	4.475805492	89.45703316	24.90266669	0.003480741	0	96.99699999	0	131.1486285	180	0.0859375	0	96.39767771	1.299999952	24.73502242	1.508185307	1.508185307	1.5	79.17514801	80	0.277291667	80.28014478	79.38318659	79.60103546	1.508185307	128.9026467	0.230284646	1.74219436	131.1486285	21.28037011	0.013369358	91.96128573	0.000255055	67.15497622	0	424.9976724	2859.690152	88.40031693	4	4.452106918	0	2853.692354	3.561494556	2603.015311	81.397845	81.54430868	80.11434977	70.9760184	80.49277217	0.144016249	0.601917401	0	3.632700322	-0.542519987	28.36047987	31.36479497	30.59799079	22.56843859	22.74968515	0.182975303	0.252871829	3.62872943	4.340159893	35.35048443	30.72828048	0.188535434	0.193847217	-8.102060019
201.5673076	100	48.15233331	0	180.0195079	100	175	48.27336814	17.07874499	17.28244118	17.29689828	35.49966667	-5	-4.143933043	-4.299196275	-18.72016801	1.507887421	0.543786248	70.67834084	54.11848759	53.74510571	53.93080575	272.6922607	273.0288171	272.2412817	17.34740283	4.039650993	129.5223331	17.07316507	53.22402662	129.826069	126.7544341		339.3649819	100	0	387.0617264	19.67335609	395.9896477	337.167717	0	347.1093504	416.5977298	-2	425	384.4824197	0	386.6059546	0	0	51.49998093	50.00193083	0	49.33759712	50.3451414	50.00193634	50.32305908	339.1828625	339.2703691	337.1044838	337.2310038	386.5462851	387.5770294	384.0505288	384.9182047	0.000778321	0.000298254	16.34963018	416.6550634	416.5300846	416.6012589	16.49257698	0.024341735	90.96161186	0	1.162500024	0.565557819	4.480570896	89.39308268	24.20500076	0.003680809	0	96.09999847	0	131.1052897	180	0.085963542	0	96.339291	1.299999952	25.25211792	1.506450716	1.506450716	1.5	79.54478231	80	0.261523438	80.09436625	79.32371806	79.54150223	1.506450716	128.8744953	0.233467576	1.740757207	131.1052897	20.58094316	0.001250443	92.11914185	0.000506054	67.26863113	0	423.7383392	2855.231737	89.09230637	4	4.182462642	0	2851.441737	3.557315447	2595.948926	81.323044	81.50969493	80.05254631	70.96112671	80.38673556	0.142586907	0.61747135	0	3.631150791	-0.542519987	28.34105088	31.33594437	30.55700094	22.50363244	22.72792381	0.18091819	0.24292168	3.627669108	4.340159893	35.3143338	30.7137814	0.185417093	0.190925773	-8.229858697
201.3940516	100	47.63933324	0	180.1809961	100	175	47.64925433	17.70210857	18.27458461	17.67318045	35.40033485	-5	-10.35056273	-6.505277061	-15.99650887	-0.30451587	0.234112392	70.84122742	54.32996356	53.53501756	53.91817788	272.6910309	273.0486982	272.2256485	17.34929147	4.030497784	129.4884127	17.71042548	53.5289696	129.7811622	126.7798561		339.5631543	100	0	387.313845	19.6282907	396.0070422	337.3478105	0	347.0117298	416.5648524	-2	425	384.7005034	0.336126276	386.6281886	0	0	51.49998093	50.07827279	0	49.4446125	50.42785398	50.07991219	50.3672663	339.2744761	339.4204548	337.3026138	337.4090665	386.780397	387.8150521	384.2482971	385.1529236	0.000894602	0.000258324	16.48901434	416.5650075	416.5645658	416.5650993	16.50550788	0.031948618	90.90016955	0	1.162500024	0.565194656	4.47983909	89.34419408	26.15233401	0.003496066	0	96.09999847	0	131.0834984	180	0.093880208	0	96.33370209	1.299999952	25.79467749	1.506449648	1.506449648	1.5	79.5672584	80	0.203216146	79.8601059	80.12833997	79.56644018	1.506449648	128.8374991	0.23264305	1.742177522	131.0834984	21.14999797	0.015984732	91.81719365	0.00072669	67.11719243	0	423.7110064	2859.190007	89.44189949	4	3.748967468	0	2866.427087	3.546931456	2598.634581	81.23364657	81.39809937	79.95239479	70.81673854	80.30822606	0.142989847	0.614725619	0	3.626305228	-0.542519987	28.28340836	31.29964294	30.51125159	22.47475187	22.713336	0.180354554	0.231734905	3.622591298	4.340159893	35.28533081	30.68965707	0.184456794	0.202583215	-8.101631165
201.3332942	100	48.06499986	0	180.0853687	99.9999914	175	48.22912122	17.01969439	17.45018134	17.84766629	35.49966667	-5	-8.640362186	-8.50432421	-20.00501043	-1.584897766	-3.130708605	70.78239209	54.19370154	53.47227271	53.84504097	272.3229055	272.7721769	272.134935	17.38379056	3.958894872	129.4087069	17.00322719	53.228683	129.6405832	126.7530826		339.5408376	100	0	387.2605695	19.70650044	396.3611113	337.3129025	0	350.0385779	416.5293414	-2	425	384.6200937	0.000298615	388.0390042	0	0	51.49998093	50.00145428	0	49.364066	50.34942047	49.99940121	50.28472471	339.2761392	339.4076635	337.2676691	337.3580493	386.745051	387.7759969	384.1052155	385.1352237	0.004376213	0.000126769	16.10383756	416.6032018	416.470726	416.5304339	16.0742764	0.002667102	90.86285667	0	1.162500024	0.564798402	4.464941018	89.29654152	27.01366612	0.00368142	0	96.09999847	0	131.0291087	180	0.132682292	0	96.33390205	1.299999952	27.567536	1.500440918	1.500440918	1.5	78.98625676	80	0.23062497	79.87884527	79.41410294	79.27378685	1.500440918	128.7932366	0.231517574	1.731658412	131.0291087	20.88966848	0.016742764	92.14099108	0.000254028	66.81580488	0	423.883339	2855.503287	88.93523819	4	3.903588024	0	2845.73945	3.545319895	2608.687585	81.04771769	81.39920095	79.77985652	70.75172574	80.56704488	0.144414302	0.602604002	0	3.620751745	-0.542519987	28.29035571	31.25629376	30.48950156	22.46025672	22.6628685	0.17939594	0.245312873	3.616586496	4.340159893	35.23465389	30.63412575	0.184454805	0.190241225	-8.101631165
201.4931788	100	47.67633364	0	180.4693599	99.99742986	175	47.86817619	17.0706881	17.11046424	17.07990238	35.40033485	-5	-5.53190114	-5.617925748	-19.15722571	1.544391266	3.315231724	70.67892835	54.38777152	53.25056909	53.86470235	272.2045704	272.6422469	272.1593577	17.24712626	4.064800601	129.2898824	17.06930771	53.06514534	129.5638848	126.732712		339.8545893	100	0	387.5026435	19.68244342	396.4778847	337.645248	0	351.0009058	416.5987482	-2.000098385	425	384.8704422	0.089748874	388.3930027	0	0	51.49998093	49.96993123	0	49.32391356	50.30912121	49.96994067	50.276772	339.6844582	339.7774873	337.5980143	337.6846756	386.955144	388.0320152	384.4329739	385.3013694	0.007417855	0.000214698	15.96333079	416.6566905	416.5336926	416.6070761	15.92695017	-0.007390447	90.80645803	0	1.162500024	0.564472326	4.464822041	89.2308429	28.81366632	0.003688433	0	96.09999847	0	130.9312716	180	0.093723958	0	96.39519847	1.299999952	28.77501301	1.488219544	1.488219544	1.5	79.40336555	80	0.277291667	79.96772786	79.17791865	79.40319064	1.488219544	128.7357174	0.230942817	1.716523598	130.9312716	20.65571459	0.01994754	91.96040967	0.000496544	66.0767009	0	420.8073399	2849.553181	88.8721685	4	4.004824705	0	2843.812646	3.5367769	2586.140847	81.06047437	81.26446498	79.83058103	70.71545832	80.32833552	0.142433189	0.615084637	0	3.611638978	-0.542519987	28.21895292	31.22014632	30.45323796	22.43850698	22.66274794	0.18019548	0.248357413	3.607950869	4.340159893	35.16970919	30.58361046	0.186624143	0.189537413	-8.101632926
201.8739675	100	47.77399944	0	181.0723764	100	175	47.66213467	16.70985008	16.70746397	17.00704144	35.5	-5	-0.095933343	2.300863368	-11.27583813	3.430072885	5.702446632	70.64116152	54.54145232	54.03501666	54.14352517	272.3833055	272.8279119	272.5044657	17.1348461	3.952399677	129.2063108	16.71028154	53.69008244	129.4667686	126.7529807		340.4496124	100	0	388.0204044	19.53070669	396.2053599	338.279291	0	349.1923483	417.0002783	-2.029487475	425	385.4338608	3.356953068	387.581716	3.369333396	0	51.49998093	50.01527604	0	49.35150815	50.37337054	50.01809467	50.3293977	340.2805274	340.3589131	338.2069397	338.3275133	387.4869118	388.5539608	385.0331899	385.8432425	0.008120983	0.000304508	16.85832345	417.0548788	416.9469004	416.9984899	16.17508803	-0.007525009	90.75620064	0	1.162500024	0.564063692	4.429772533	89.16911079	28.62099995	0.003689025	0	96.10333181	0	130.7807808	180	0.085963542	0	96.84578499	1.299999952	28.49682922	1.4822097	1.4822097	1.5	78.86283786	80	0.26171875	80.17722748	79.86178057	79.93064194	1.4822097	128.5126396	0.231757323	1.714182876	130.7807808	21.27882747	0.018549171	91.86155472	0.00026249	66.98769048	0	423.7693392	2860.086665	89.11049894	4	4.096783298	0	2839.856685	3.531376173	2594.44079	80.98147728	81.17513601	79.75030795	70.65051788	80.09007014	0.143251874	0.603381542	0	3.604046504	-0.542519987	28.18198346	31.19837227	30.38827929	22.40245359	22.62655699	0.179843538	0.25243147	3.600637501	4.340159893	35.15267267	30.56693751	0.185903424	0.187615587	-8.102157739
202.5535225	100	50.19166637	0	181.342164	100	175	50.21128324	16.77686863	16.41804902	17.75366244	35.5	-5	3.507194759	-4.00492902	-18.37976059	8.891487085	1.435939851	69.92869258	54.75925073	53.85785058	54.11949397	272.9979439	273.377616	272.4747457	17.95221473	4.0830493	129.1421876	16.75976353	54.01235413	129.413536	126.6560438		340.518262	100	0	388.3439187	19.367119	395.6767066	338.2745182	0.063125273	344.0426565	417.6127755	-2.021036127	425	385.6953112	5.331451987	385.3264731	5.434666721	0	51.49998093	50.0502736	0.064666666	49.41869967	50.39386603	50.04953194	50.33602254	340.2710175	340.3998838	338.2041064	338.3240046	387.8060607	388.9009165	385.2747133	386.1467684	0.011339294	0.000175093	17.24711407	417.6141327	417.6131949	417.6146071	16.90220085	0.050068637	90.68925667	0	1.162500024	0.563713053	4.416704203	89.09973714	27.27700005	0.003665179	0	97.10066516	0	131.0516233	180	0.093723958	0	96.89311704	1.299999952	27.43343604	1.493048084	1.493048084	1.5	80.30871295	80	0.261861979	81.20377309	78.78652824	80.06091939	1.493048084	128.6922702	0.232731996	1.732855271	131.0516233	22.08746237	0.019423425	91.75896434	0.000278472	67.6587838	0	438.4406724	2887.301131	89.91063772	4	4.430691056	0	2878.625851	3.547138809	2631.012965	80.89603816	81.09923925	79.67852445	70.63648659	80.0629778	0.142282799	0.606172915	0	3.618592412	-0.542519987	28.14590777	31.155146	30.36665655	22.37364644	22.58334266	0.178622874	0.237171165	3.614515596	4.340159893	35.08997859	30.53287916	0.185881757	0.202537496	-8.10177405
202.0264442	100	49.08966619	0	181.1689236	99.99998891	175	49.11540635	18.42004812	17.72440789	17.70454608	35.5	-5	-2.405558036	-4.446992151	-15.88005636	3.627660564	0.755835125	71.53296761	55.23312576	54.81689388	55.02790824	273.5579332	273.9930083	273.5905663	17.78960122	4.077489498	129.3589417	18.40925309	54.14106623	129.6625363	126.5381193		339.4886151	100	0	387.918384	19.36841042	395.216316	337.3726154	0	340.6892392	417.6247287	-2.000617429	425	385.4279878	4.461189852	383.0808439	4.426333383	0	51.49998093	50.10481885	0	49.47176634	50.43554638	50.10132799	50.39668268	339.2712718	339.1151475	337.3546191	337.3906695	387.3939092	388.4545275	385.0058002	385.8555066	0.000900931	0.000172499	17.30453161	417.6668839	417.577153	417.6267164	17.65253059	0.105079609	90.63714025	0	1.162500024	0.563277986	4.417303042	89.03051516	25.93899981	0.003682099	0	97.29933637	0	131.2029539	180	0.085963542	0	96.90597534	1.299999952	26.09253394	1.502917904	1.502917904	1.5	80.270905	80	0.304544271	80.85316923	80.23078478	80.28304181	1.502917904	128.7231071	0.234131361	1.75073362	131.2029539	22.0026454	0.013371608	91.98151965	0.000335028	67.37362673	0	433.8916729	2880.096206	89.93190305	4	4.246422306	0	2887.601047	3.545169551	2615.908983	81.13900002	81.30576904	79.79418508	70.75177394	80.37103518	0.146175337	0.628234676	0	3.62668439	-0.542519987	28.1450205	31.15563613	30.35211576	22.35667063	22.56871177	0.188570174	0.236787816	3.623148901	4.340159893	35.02519044	30.48950157	0.186601227	0.201568864	-8.144354032
201.7820814	100	49.22600001	0	181.124186	99.99668467	175	49.19710252	18.30892449	18.3317787	18.19281061	35.49966667	-5	-11.66260903	-7.620907075	-21.55026759	-2.623798892	-2.327261035	71.30802727	55.29939711	53.94323413	54.6211827	272.8563995	273.2323649	273.0926766	18.07592396	3.923478288	129.5028628	18.30911556	53.71928661	129.771649	126.7669027		338.8055796	100	0	387.4775602	19.56954511	395.8230703	336.6794871	0	345.4171459	417.3065456	-2.184683967	425	384.738336	0.733799028	385.8920016	0.448000018	0	51.49998093	50.06985696	0	49.44368982	50.40993099	50.07079871	50.35878668	338.5526484	338.6800253	336.6549741	336.6576468	386.9439616	388.0350482	384.2500214	385.2382592	0.000880841	0.000179644	16.54637154	417.3426991	417.2502584	417.300638	16.7297935	0.047668894	90.57139109	0	1.162500024	0.562945906	4.423600146	88.96801142	24.50766713	0.003713057	0	97.10066516	0	131.1832006	180	0.093723958	0	96.90597534	1.299999952	24.47562202	1.500801495	1.500801495	1.5	80.81650475	80	0.261523438	80.83517949	80.10592817	80.82356026	1.500801495	128.9168112	0.230375803	1.739986873	131.1832006	21.15602029	0.025332315	91.70215627	0.005784191	67.23640739	0	434.6046724	2877.830529	90.21276286	4	3.904475345	0	2891.647982	3.542660882	2625.56071	81.13469294	81.33958618	79.89341916	70.73001226	80.65468839	0.141764474	0.574893531	0	3.624225511	-0.542519987	28.10233631	31.09980191	30.33048439	22.33723601	22.53247555	0.185146404	0.230858789	3.620625103	4.340159893	34.97438825	30.45328999	0.187788894	0.207306902	-8.101631165
200.9483734	100	48.44033347	0	180.5967965	100	175	48.35151989	17.27909234	17.41733113	17.20262468	35.40000153	-5	-4.974816796	-6.987242041	-21.8610754	-1.510067392	3.284167922	71.48831238	54.81545635	53.32996718	54.08638604	272.2040155	272.5311564	272.4338417	17.44802853	4.111284731	129.4231606	17.27368937	52.73537148	129.6834841	126.7107474		339.3673931	100	0	387.7036945	19.6581464	396.5106749	337.1700191	0	351.28362	417.3596384	-2.021769909	425	385.0563547	0.010353271	388.5846114	0	0	51.49998093	49.97246679	0	49.33047714	50.29809704	49.97211272	50.28775253	339.1323779	339.2495411	337.1068347	337.2333574	387.1431168	388.2317571	384.5580034	385.5516283	0.006177405	0.000357062	15.87917195	417.4019075	417.3177536	417.3575768	15.88586221	-0.004547828	90.52418162	0	1.162500024	0.562589703	4.434587299	88.91120453	25.83733361	0.003688492	0	97.30000305	0	131.0239743	180	0.0859375	0	96.90597547	1.299999952	25.82520843	1.495172293	1.495172293	1.5	80.21058352	80	0.203372396	80.31686818	79.21976428	79.67638242	1.495172293	128.793912	0.230926837	1.72339463	131.0239743	20.52366441	0.017313997	92.24312414	0.004331564	66.41629072	0	424.2950061	2854.232688	88.95549728	4	4.270249372	0	2856.78019	3.542203116	2589.499268	81.20346481	81.38299988	79.94369357	70.61553263	80.66876068	0.144663596	0.59690352	0	3.617057595	-0.542519987	28.04219551	31.08938541	30.33029149	22.30113316	22.48202896	0.17506619	0.238707249	3.613585252	4.340159893	34.95261031	30.40277046	0.18278756	0.193145749	-8.101631165
200.6470957	100	46.99466686	0	180.2602391	100	175	46.92725222	17.41574172	17.06823262	17.06702958	35.40000153	-5	-2.874870614	-1.648970205	-12.4522624	3.793301898	6.049913228	71.67880285	54.39383415	53.19641683	54.02112652	272.2166636	272.5870885	272.3531283	16.99832673	4.130110695	129.3055579	17.41282342	52.74685246	129.532074	126.6468793		340.28864	100	0	387.9483175	19.605213	396.4796027	338.0587386	0	350.9452457	417.1752681	-2	425	385.21915	0.152256662	388.5184134	0.522999991	0	51.49998093	49.98331884	0	49.3711747	50.29881817	49.97976209	50.26928201	340.0902948	340.19104	338.0100448	338.1171183	387.3966822	388.4997976	384.7032379	385.7334696	0.000776647	0.000294452	16.156303	417.1999613	417.1291168	417.1772819	15.92457146	0.004733611	90.47728958	0	1.162500024	0.562302489	4.441810053	88.84573263	26.8133334	0.003496589	0	97.30000305	0	130.8381448	180	0.085963542	0	96.90610387	1.299999952	26.68847707	1.491377413	1.491377413	1.5	79.84929359	80	0.277434896	80.43874906	79.34637151	79.98779411	1.491377413	128.692647	0.228611089	1.7201878	130.8381448	20.79239621	0.018719948	92.32336581	0.000730657	67.15709757	0	417.5106733	2844.958967	88.99053312	4	4.129184622	0	2847.621358	3.539408851	2593.678848	80.98058345	81.23974266	79.80792948	70.56327644	80.56727819	0.141868669	0.613199286	0	3.614789002	-0.542519987	28.01561315	31.0537353	30.27254309	22.28417276	22.4818361	0.178662017	0.238021044	3.611381768	4.340159887	34.90916224	30.38813445	0.188306639	0.193040068	-8.101631165
201.1459288	100	46.96900035	0	181.0485312	100	175	46.85755816	16.70873489	17.09607911	17.09674799	35.40000153	-5	-0.933577988	-3.025517171	-16.75499903	4.129594324	3.396797462	71.28487012	54.33008032	53.80959759	54.08940567	272.777531	273.1216083	272.4375875	16.88885302	3.820880969	129.2692967	16.71717855	53.37437753	129.5321823	126.5914217		340.9017901	100	0	388.3558726	19.42149659	395.9302947	338.6314492	0	346.2031143	417.6244731	-2	425	385.7967879	1.684262999	386.338377	1.26	0	51.49998093	50.04494893	0	49.39871235	50.39497672	50.0443913	50.33948861	340.6906411	340.7844468	338.6230434	338.6530075	387.7771363	388.9337367	385.4138985	386.2037423	0.009169886	0.00029838	16.50685268	417.6507049	417.6121177	417.6263611	16.59564819	0.023082663	90.41617805	0	1.162500024	0.561879396	4.443348713	88.77677862	27.33900023	0.003690221	0	97.29933637	0	130.964032	180	0.09375	0	96.93368276	1.299999952	27.31493284	1.494289798	1.494289798	1.5	79.18555255	80	0.304544271	80.03392525	79.66219373	79.23708046	1.494289798	128.6714004	0.230706536	1.731300925	130.964032	21.05847999	0.019528789	92.59992538	0.000509339	66.97054555	0	417.4316733	2845.136508	89.03829758	4	3.77077442	0	2841.143401	3.541575086	2589.121096	80.8137457	80.99435916	79.59031954	70.4187263	80.37071564	0.144664758	0.61363991	0	3.615549393	-0.542519987	27.97943417	31.01753263	30.25076896	22.24324813	22.42409717	0.177227638	0.257559459	3.611646248	4.340157989	34.85133392	30.32313304	0.185895497	0.191035245	-8.101631165
