1HLC03CT001_	1HLC51CF001_	1HLC52CF001_	1HLC53CF001_	1HLC51CT001_	1HLC52CT001_	1HLC53CT001_	1HTA11CF001_	1HTA11CF001___	1HBK10FT001_	1HBK10DT001_PV	1HBK40CT001_	1HBK40CT002_	1HBK40CT003_	1HAD10FT001_	1HBK40CT006_	1LBA10CF001_	1LBA10CT901_	1HNA10CT001_	1LAB40CF001_	1HAC20CT001_	1LAB40CT001_	1LBA20CP901XQ01	1LBA20CT901XQ01	1MAA35CP901XQ01	1NDD10CP901XQ01	1MKA10CE015XQ01	1NDD10CT001XQ01	1NDD10CP001XQ01	1NDD20CT001XQ01	1NDA10CT001_	1NDB10CT003_	1NDA10CF010_A
89.59942118	5.977200225	5.531646351	4.243451417	93.9264799	97.69429731	102.5823767	90.43402417	141.3007205	1158.353356	1158.377823	486.4690379	436.4672792	516.8405201	271.0020492	318.8458891	14.7378244	425.1741946	179.6625305	15.75831264	203.6110559	129.4306248	49.99198388	428.8670039	0.447736649	-0.353492473	9.373267908	84.05648308	-0.353492473	111.854189	109.9082241	52.00658409	11.81022842
89.57253521	5.981849049	5.534828397	4.24466693	94.48948245	98.09723124	102.9548013	93.40011098	146.4652888	1154.86103	1154.77586	488.707797	437.3787656	518.6188692	270.9305759	320.7025466	15.02764444	424.364481	181.6398303	15.86323315	203.8655845	129.4731456	50.01855599	427.9680875	0.462313125	-0.351508088	9.511756532	84.0223284	-0.351755013	112.1122746	110.1439425	51.65000852	14.90399134
89.55974102	5.985086884	5.538789935	4.250220622	94.59113013	97.6035236	103.0868153	92.56054558	145.2346419	1163.778185	1164.138563	491.0828171	438.2762757	518.560107	271.1983236	321.5040863	15.20979817	424.965394	181.2479131	16.16251164	204.2626985	129.6396628	49.976922	428.5232795	0.55968985	-0.330412493	9.551622572	85.24516524	-0.330741712	113.9868729	112.0676037	51.69269691	14.36572363
89.52421526	5.988030916	5.544857874	4.251539058	94.07319155	97.78243826	102.7707572	93.33770887	145.7872238	1157.405306	1157.087111	490.5284826	440.7450203	520.7418962	270.8798029	321.4058049	15.17211045	425.6939517	180.5425454	16.07953153	204.5830477	129.2434943	49.99277004	429.3047224	0.544101502	-0.323245734	9.555792842	85.5194905	-0.323245734	113.8490316	111.8723319	52.47148981	9.432929515
89.53511206	5.991144744	5.541503102	4.249588963	94.03181231	97.72739371	103.0888714	93.27190117	145.9227169	1160.809779	1160.934253	492.9093748	441.7894475	521.8282505	271.097107	321.9744371	15.18766969	424.7663742	181.5794801	16.10333447	204.221915	129.6717866	50.00023158	428.4462929	0.553826221	-0.320494911	9.535965482	85.62115039	-0.320828237	114.0345654	112.0479965	52.72464134	13.04171365
89.55626289	5.994046826	5.545365827	4.248804113	94.60276979	97.59149152	102.1380012	92.63922023	145.0124713	1163.64144	1163.91736	489.4508516	436.5625552	519.9097987	270.9066117	321.8879805	15.0954225	425.3847404	181.9381278	16.1043212	204.0215952	129.3043279	49.99528218	429.0113873	0.554325202	-0.319256296	9.50625071	85.58080485	-0.319422961	114.0025688	112.0348066	52.54982208	16.69270438
89.52184926	5.992570427	5.546296894	4.25195976	94.58325451	97.85885707	102.7506896	90.99009982	142.2662937	1159.88455	1159.22082	486.7059208	435.6710326	518.7539557	270.7460812	319.9465398	14.94655766	425.4510091	179.3670267	15.74270166	204.2693527	129.5816532	50.01994496	429.0793629	0.550372268	-0.311762617	9.317082674	85.9272752	-0.311762617	113.9206344	111.9651927	53.27198081	15.85179832
89.48357282	5.983806032	5.542408743	4.250072999	94.21240722	97.29361647	102.649445	89.9270638	140.7448806	1165.030346	1166.349631	488.3233134	437.5250297	520.4607489	270.7706027	319.7542878	14.76525054	424.5955764	179.4753585	15.83021559	203.4764578	129.5329622	49.98669602	428.2663619	0.542280419	-0.314568528	9.273550509	85.83325627	-0.314734156	113.968306	111.9747067	53.32184655	14.05082089
89.54985935	5.987626336	5.540640772	4.248219411	94.51286527	97.48563099	102.8773467	90.94433553	142.4315528	1156.489517	1155.917839	487.2137149	435.2648196	517.7522157	270.6293938	319.3721102	15.00218424	424.6940485	180.335705	15.76236621	203.0174094	129.4794771	49.9967045	428.3286467	0.55262788	-0.316083704	9.362289553	85.93954452	-0.316084728	114.0767537	112.1206981	53.09221863	16.81070083
89.51293087	5.975706817	5.533090812	4.238904059	94.78840986	97.68030565	102.5420526	90.15785441	141.1865263	1159.01387	1159.309225	486.7500347	434.70941	517.1505337	270.529696	319.1110354	14.8095749	424.6430496	179.4443967	15.73075547	203.0829365	129.648935	50.00763313	428.3607304	0.553635893	-0.305755483	9.250281913	86.23028121	-0.305755483	113.9804365	112.0279536	53.84731127	14.70394108
89.51254932	5.977599338	5.535238265	4.238429107	94.76032221	97.83896276	103.168559	90.13546222	141.086079	1161.831472	1161.924201	487.2157481	433.9854955	517.1087523	270.9846902	319.0788135	14.99312859	425.6924915	178.7795201	15.88453063	203.7924874	129.3279537	50.01767229	429.2202851	0.547224778	-0.308576993	9.382776135	86.16783115	-0.308494281	113.9122596	111.8756491	53.86660399	15.89107348
89.52671522	5.978229657	5.534197869	4.242223584	94.41291834	97.90989637	102.9517322	91.33585496	143.0259042	1164.59884	1164.173233	488.3633629	434.8488151	519.6378145	270.7723924	319.6816948	15.0776355	424.578398	179.8383852	16.01569776	202.944319	129.6430605	50.001746	428.2613451	0.554033075	-0.304498725	9.432898263	86.36347546	-0.305331094	114.0105877	111.9520236	54.19394023	15.47649663
89.48469616	5.987614784	5.539719425	4.248001192	94.32622733	97.34794491	102.3245969	91.76729046	143.921268	1163.168155	1163.396419	490.2861017	439.2521762	521.5907609	270.7809017	320.9582334	15.13209447	425.3231169	181.2265057	16.0803516	203.2838345	129.5195179	49.97245062	428.8358727	0.551052386	-0.296911944	9.488723632	86.67028645	-0.297245273	114.0409939	111.9808273	54.96695656	13.18007698
89.4948195	5.994607794	5.545528316	4.247449452	94.25998595	97.13253593	102.1992107	92.62508897	145.0628092	1169.745104	1168.976849	491.4688755	439.2934664	522.4884973	270.7379461	321.2205602	15.41264811	424.9188813	180.1336986	16.25688507	203.9880998	129.5756554	50.00159849	428.5248112	0.553669248	-0.293865226	9.580138355	86.76424891	-0.294031205	114.1251517	112.0386248	55.18409734	14.47808935
89.50643356	5.996541886	5.549506496	4.252172264	94.30798631	97.80101376	102.1183631	93.32203938	146.2469571	1172.587757	1172.727787	493.8615318	441.3036361	525.798384	270.8950835	322.5899639	15.64393981	424.7089201	181.3441168	16.54454646	203.9592266	129.3901685	50.00979762	428.3746829	0.536345998	-0.279306702	9.751378101	87.46534924	-0.279307042	113.8035214	111.6003593	57.14499068	7.561111302
89.52237399	5.988461702	5.542755568	4.244488786	94.4631129	97.31624567	101.8924278	91.66465692	143.8225143	1162.337105	1162.076055	492.3673416	441.8429278	523.2048916	270.8568301	321.9647206	15.21800631	424.5588946	181.5714124	16.1900708	203.5401617	129.5510205	49.99853661	428.2212501	0.524176562	-0.285272975	9.519299733	87.17974943	-0.285439518	113.5000207	111.435531	56.99274577	8.341399225
89.51204415	5.986554135	5.542869716	4.24686144	94.71862519	98.11790978	102.143673	94.88683257	149.9192991	1162.765639	1162.776266	488.7630418	434.5195121	510.4227901	271.2503312	323.0346235	15.60859757	419.5902121	183.2101967	16.61041016	204.8341336	129.7174112	49.9899104	423.1249534	0.524393189	-0.281359436	9.756485305	87.38210172	-0.281914994	113.4231284	111.2344735	57.31257357	8.288263626
89.50191118	5.993484568	5.546692114	4.253687535	94.50727602	97.41579918	101.9915345	94.01795957	148.2563797	1137.928449	1137.954236	475.4684435	425.7086579	503.8301616	271.236549	318.9278679	15.66888528	415.6949743	180.8290098	16.76145042	201.9148215	129.4388316	50.01227728	419.302644	0.504100758	-0.284554716	9.745897493	87.19051892	-0.284582494	113.0008211	110.8126814	57.52458069	6.313555024
89.53013332	5.988576222	5.544008683	4.248426332	94.70094067	97.37974467	101.4782447	93.36173708	146.0296351	1135.445172	1135.96907	475.9060755	423.9886941	505.5451095	271.2884227	321.44333	15.71731775	416.9470518	183.0081124	16.7946246	203.0583753	129.4488989	49.99073073	420.6271039	0.546397751	-0.276654373	9.810255836	87.37073029	-0.277071041	113.947021	111.7877966	56.93055755	9.933498426
89.56175487	5.988313612	5.548605574	4.247574412	94.44450728	97.71950135	101.5971077	92.3510071	144.3550542	1137.691587	1138.388595	474.1483182	426.5912614	504.6617917	270.6244163	319.7109128	15.4090164	417.8372352	182.6725743	16.50933407	201.8528059	129.80693	49.99561227	421.310699	0.544337137	-0.291847808	9.598259915	86.81357603	-0.291847808	113.9411512	111.9160964	55.29201095	15.89068993
89.54879326	5.997800973	5.550870958	4.249742077	94.3032759	97.20629515	101.6027437	89.49697628	140.0482669	1121.11133	1121.177635	471.4178064	421.3068603	500.0363151	270.0759953	317.5029683	14.79592801	417.2731586	179.7013927	15.93791907	202.172626	129.3563134	50.01157183	420.9443949	0.44708554	-0.330586861	9.307249009	85.16607946	-0.330586861	111.9912315	109.961382	54.25877918	19.28108754
89.59557312	5.99456236	5.545159172	4.251606668	94.17696724	96.95366511	101.0137265	86.02111378	134.7161484	1122.5212	1122.505023	466.0753698	418.0833281	494.7729401	270.0705771	313.3391128	14.6180028	412.2997805	177.8243541	15.64058844	200.4413192	129.5453953	49.98704293	415.9590055	0.452198222	-0.343335859	9.135037767	84.61031754	-0.343419193	111.9265188	109.9987471	52.83528312	21.40189345
89.55911326	5.982922559	5.541314403	4.242667912	94.32841178	96.53779437	100.962104	85.92014718	134.518141	1125.370433	1125.34257	464.95715	418.6307601	494.5133113	270.1239561	312.0820102	14.54397219	410.4412737	177.9806404	15.58012272	199.224141	129.5729317	49.99658113	414.0375824	0.454007626	-0.354991217	9.118071424	83.97175208	-0.354991217	111.9187851	110.0397015	51.33409789	22.66378392
89.69712192	5.988875308	5.543661339	4.246243093	94.20725038	96.80530902	101.062161	85.48529423	133.4270853	1127.753921	1128.452621	463.6628143	415.4101083	492.6476884	270.1332153	311.6570143	14.45072823	410.7659352	177.5012163	15.62862338	199.1485638	129.2911047	50.00075197	414.3976381	0.39532006	-0.374430958	9.091903981	82.90269479	-0.374430958	110.7662244	108.9158914	50.53081865	22.02040285
89.62086184	5.99009911	5.540261504	4.247286345	94.41404558	96.82342344	101.5587369	85.59081027	133.780984	1127.777821	1127.409076	464.5732729	417.5624554	494.1268333	269.920373	311.4191028	14.53345929	410.5594131	176.5526875	15.55830867	199.3832115	129.5419545	50.00553796	414.1971738	0.359556355	-0.387829572	9.143887565	82.19831193	-0.387829572	109.7826474	107.9599542	50.03486511	21.25443224
89.59784126	5.995930464	5.546838627	4.248162023	94.06530576	96.98450999	101.6609038	85.45524167	133.821385	1131.753764	1131.776853	464.1965987	414.4634068	492.9608506	269.9791562	311.6164653	14.42608751	411.2879691	177.5160688	15.43517733	199.4573971	129.6449345	49.99024813	414.8755833	0.355043317	-0.388086364	9.073670825	82.20907416	-0.388086364	109.8571282	108.0068272	50.15531148	20.12056548
89.60584862	5.992875685	5.54926796	4.249059941	94.09985392	96.53408878	101.3175064	85.39722943	133.7452281	1137.104796	1137.493024	465.9967357	417.0429726	495.9927866	270.3169984	312.6921381	14.66177504	412.8591313	178.7846294	15.7180057	199.2724684	129.5299949	50.02612758	416.4337324	0.356386053	-0.394576058	9.335415468	81.81357241	-0.394495813	109.8665364	107.9730065	49.45025485	21.88856858
89.61986825	5.997321691	5.548111309	4.248040145	94.21712208	96.69960646	100.4091743	85.62446215	133.7817468	1128.720123	1128.201927	465.6701628	418.5044619	496.0558375	270.3041811	312.5721336	14.43836857	413.1486972	178.7167726	15.47450534	199.6777812	129.5352286	50.01729752	416.775168	0.355661995	-0.398489626	9.194012843	81.46398045	-0.398489626	109.8137833	107.9701389	48.69346117	23.76410642
89.60312337	5.995239888	5.54778982	4.251684696	93.84435998	96.42180364	100.4787101	85.4780058	133.4491919	1135.307949	1135.235493	466.1138553	417.9714389	496.4724085	270.3501367	312.4991333	14.57345872	413.584314	179.40086	15.58816403	199.0683129	129.4316043	49.98136903	417.1666211	0.358954247	-0.398154216	9.2756615	81.55855741	-0.398154216	109.8381714	108.0228961	48.77168653	23.54344121
89.60299112	5.994615996	5.545963122	4.249133082	94.23409158	96.69530264	101.3697731	85.93860044	134.5795875	1135.077	1135.795214	466.8738213	418.069696	497.4326165	270.0700517	313.5363247	14.50964364	414.9931401	180.9322316	15.57967589	199.3147909	129.4870469	50.00742746	418.555424	0.349696472	-0.400831402	9.259205438	81.54985006	-0.400828314	109.8815842	108.0680097	48.7444521	25.35049352
89.63313372	5.997483471	5.54984724	4.251675381	94.39143455	96.53050653	100.4458101	85.21905407	133.3733529	1137.142505	1136.768578	466.9917655	421.3308597	498.4178798	270.1467186	313.4172433	14.56014253	414.8589118	181.0464751	15.59939182	198.8622837	129.557903	50.02319533	418.4667276	0.352432808	-0.407254961	9.2574981	81.25759308	-0.407254961	109.8270889	108.0347251	48.22480403	26.94642304
89.62905145	5.99715704	5.543212929	4.246388516	94.46145559	97.02850246	101.3890662	85.73340339	134.4199798	1142.346392	1142.749335	468.1283446	422.4221131	500.1558688	270.6319768	313.4610288	14.55809701	415.3148199	181.6404101	15.59972838	198.4810082	129.671121	50.00489706	418.9098435	0.350497482	-0.397753623	9.252785944	81.90063725	-0.397753623	109.7623077	107.8743133	49.58210907	21.75493148
89.59324478	5.985191903	5.535653086	4.240838028	94.6358156	96.94539878	100.9251134	85.21148505	133.6439344	1138.774064	1139.351697	468.5897133	420.2161489	499.4820263	270.8683169	314.0019169	14.56223102	415.8692195	182.6871322	15.62685059	198.5193937	129.5460207	49.9858149	419.474511	0.361861895	-0.397247664	9.333988575	81.50581302	-0.397247664	109.8873669	108.1237916	48.81359136	23.26282003
89.56712237	5.977718173	5.534527692	4.239846099	94.61158595	97.24627732	100.943711	85.25321383	133.5467605	1141.252414	1140.506129	468.0451024	419.9020909	499.7030045	270.3040051	314.2140936	14.59545576	416.4702382	183.5448246	15.50279004	198.3924466	129.549256	49.97622483	420.032277	0.350020426	-0.387080405	9.242891447	82.30759457	-0.387080405	109.8573237	108.0325011	50.58064166	21.18896736
89.55918189	5.987883053	5.536285039	4.239388336	94.71700226	97.10358658	100.6085797	85.70016953	133.6514977	1146.220001	1146.386112	469.3143845	420.246022	500.9813379	270.1717509	315.0828163	14.51519495	417.7137027	184.5540124	15.53669506	198.2022976	129.7185952	49.97733631	421.3177585	0.358277218	-0.386583669	9.218927943	82.20078451	-0.386583669	109.88737	108.0524244	50.20486837	21.63320699
89.5835941	5.988423706	5.537871717	4.242538109	95.10575659	97.57385383	101.0509595	85.84731109	134.411213	1147.643284	1147.637466	470.9817886	422.3684235	503.2270429	270.322878	316.0849118	14.63964606	419.2093927	185.7230785	15.53503089	198.6832763	129.7085534	50.04523276	422.7754585	0.355892089	-0.376914819	9.307955783	82.79211376	-0.376914819	109.8501942	107.9747364	51.57471053	16.97213311
89.56384982	5.987968278	5.543939585	4.244826178	94.52775166	96.98079797	100.6687556	88.66098611	139.284428	1154.473039	1154.846612	473.6997292	424.9614054	506.6020009	270.8092736	318.1510905	15.14884029	421.4271383	186.7270912	15.99832497	199.3600871	129.5733335	50.01653765	424.9784244	0.352829184	-0.371668312	9.683762625	83.07379531	-0.371668312	109.9115076	107.9274528	52.33262542	16.06736607
89.5999705	5.992749316	5.542903111	4.248208253	95.22091851	97.14572473	101.0589861	91.09973376	142.8598166	1166.617689	1166.893843	481.8838307	436.1315248	517.2701066	271.4045046	321.6701895	15.71032497	425.8111329	183.6768554	16.64504237	202.6845758	129.7620475	49.99547969	429.2308889	0.342481813	-0.367251024	10.09734909	83.33466048	-0.367251024	109.6907326	107.6666956	53.12528095	16.52093452
89.57801359	5.990677679	5.541527893	4.246032155	94.63759366	97.17606237	101.3337007	90.43541704	141.9810799	1161.710286	1162.310333	484.1609312	435.9410278	518.6841307	271.4011978	322.684625	15.65907802	424.6384302	184.6355247	16.68734552	202.0794707	129.5555011	50.00716903	428.2492433	0.277098324	-0.376581158	10.14242471	82.70044765	-0.376581158	108.1091865	106.0757626	53.86693926	13.27621854
89.60226866	5.987875152	5.537950676	4.246831453	94.79098356	97.43801275	101.5872143	88.12633938	138.0162086	1161.680008	1162.289587	483.0641022	433.869419	516.237336	271.5108905	322.3854738	15.65278999	425.2602512	185.2751051	16.5834412	201.96195	129.3837765	50.00721752	428.8503034	0.271856217	-0.370664713	10.12220276	83.14519965	-0.370664713	108.0548286	105.9710478	54.7161906	8.029682763
89.61628158	5.978082501	5.530520255	4.237483239	94.94618415	97.58490876	101.562055	88.97270912	139.7149061	1165.132	1164.936976	484.2215199	430.2888672	515.2332233	270.8074405	322.1411432	15.65952894	425.3461334	183.8192298	16.58764767	202.4235738	129.7760332	50.01076744	428.9746978	0.280564978	-0.372501514	10.12154595	82.88007881	-0.372501514	108.0185547	105.9455891	54.22440898	6.197753931
89.59768181	5.96567667	5.520106125	4.230641325	95.45369522	98.05900198	101.7894784	92.49339333	144.8753214	1133.907402	1134.840979	483.6393992	434.0357664	516.3946152	270.6062675	323.0003199	15.69058509	424.5799729	184.5055736	16.56656187	203.8787524	129.7060917	50.00656534	428.1826184	0.276366886	-0.373335036	10.10695766	82.75455775	-0.373335036	108.0008002	105.9405643	53.97489774	5.062459413
89.53770406	5.962065057	5.513926338	4.224072463	95.130578	97.57469914	101.9815903	93.1652118	145.717113	1082.462503	1082.807999	474.3135445	422.2548431	504.0090211	270.4161054	319.1914524	15.31040591	415.1472023	183.8892867	16.32140876	201.174324	129.671164	49.96603946	418.7665161	0.274576423	-0.381166805	9.829854716	82.46193113	-0.381166805	108.056806	106.0560553	53.13979232	6.908814687
89.58666514	5.977497517	5.540995986	4.244874805	94.69456986	99.06328593	103.3241834	96.34669525	150.9169211	1081.341252	1081.127596	475.0304737	430.0036542	508.8647948	270.4851349	322.6321566	15.3515082	422.5123281	186.8403526	16.3802086	204.9233793	129.6151258	50.0056181	425.9700756	0.269971489	-0.390113321	9.952023527	82.06886003	-0.390113321	107.9504907	105.930468	52.47210866	9.932039171
89.62340305	5.975004368	5.536986234	4.241031898	93.96997703	98.33561281	103.6350586	98.00962196	153.7915749	1093.327083	1093.394692	481.4511569	434.2705757	515.1366816	270.6745346	325.9672254	15.68881163	426.3142932	186.9114096	16.62000295	207.4194251	129.6849024	49.99609735	429.896069	0.282498897	-0.400919865	10.17592114	81.42825241	-0.400919865	108.0969332	106.1159964	50.95263661	14.66342866
89.68638875	5.973123882	5.532722633	4.242272457	94.44594353	98.2525731	102.8740631	96.38357906	151.0692775	1094.859137	1094.743538	482.0969957	433.3615505	513.5787084	271.1136573	325.9774739	15.77387348	423.9077144	186.7893857	16.7467801	206.1259931	129.4641927	49.98665327	427.5043964	0.277677146	-0.404860433	10.25753059	81.10790133	-0.404860544	107.984543	105.9547339	50.2836186	17.88733599
89.99187202	5.900374405	5.465162492	4.190855137	95.6399859	99.65098321	105.6772469	89.33845448	139.0487996	1093.281208	1093.434327	473.5460409	422.7291395	503.2071444	271.1413116	318.5152647	15.07731495	416.8966556	182.192849	16.06140283	200.9651076	129.458218	50.00346512	420.6416641	0.273968381	-0.399079755	9.689449999	81.62990121	-0.399163089	107.9423335	105.9799409	51.46088067	12.63872976
90.17230339	5.855976867	5.424883853	4.165143441	95.54453606	100.1914578	107.8557494	87.93379494	137.7156087	1090.573471	1090.51532	468.2236691	419.8959235	498.8218844	270.7240778	313.615793	15.01575492	411.1424597	178.9735701	15.99102861	198.9932565	129.545848	49.99918094	414.7699903	0.269738468	-0.404649472	9.602163073	81.27644134	-0.404649244	107.910703	105.9559573	50.83900728	16.07214891
89.53118051	5.948890228	5.508979491	4.223767996	94.54586411	98.7671367	104.9043447	88.26923432	138.7420714	1095.714009	1095.96842	469.7672425	423.5943431	502.6895376	270.6447186	314.3792857	15.00396947	412.4486408	178.6158861	16.07935347	199.9376528	129.8124015	50.018837	416.1051981	0.272373857	-0.397739893	9.620772408	81.58129192	-0.397739893	107.9109071	105.9627847	51.45774632	13.69254083
91.81720985	5.859400085	5.435451776	4.174723981	98.24029649	104.4908711	114.2889902	88.89677352	139.0006648	1102.214679	1101.709882	471.3160006	426.7328546	505.4523106	270.4966349	315.2554981	15.00421983	414.7766125	179.8599446	15.87988879	200.5796638	129.570318	50.02501186	418.2719694	0.272392974	-0.396503005	9.624646502	81.68279446	-0.396503005	107.9616346	106.0096716	51.42120656	13.86908184
91.84104961	5.867901855	5.434261438	4.171039072	97.66952742	102.9344149	112.0155701	90.18718981	141.0778223	1108.014119	1107.436046	474.4149631	429.0406989	509.6231682	270.3857653	318.4380619	15.15622463	419.6452374	181.8829547	15.9984276	202.3405129	129.5451721	50.00419675	423.1218029	0.27530622	-0.399822641	9.741318202	81.52113507	-0.399822641	107.9617083	105.9890216	51.19020804	16.32885578
91.85896717	5.869909052	5.44109071	4.177936567	97.8481991	103.8287006	112.7507474	89.44406623	139.4766221	1110.189123	1111.797045	475.0022879	428.5324173	509.9394156	270.6400432	317.8896103	15.12330143	419.5312122	179.6926533	16.1019667	202.351298	129.5698362	50.01536184	423.1770486	0.277161533	-0.39726097	9.797622127	81.56862329	-0.39726097	107.957059	105.9939352	51.14241944	16.0474147
89.93673103	5.91821628	5.478558562	4.2034862	93.90161902	98.61282475	105.555387	91.53307317	143.3294595	1098.261352	1098.289323	475.4588835	430.9465612	510.3199819	270.5161778	318.6062172	15.01096405	419.2092279	181.1313298	15.93657078	203.1284351	129.5362747	49.99161758	422.7282522	0.270120675	-0.395008929	9.616565635	81.66048982	-0.395008929	108.0165334	106.0337607	51.4195761	15.16795095
89.58622284	5.985681841	5.546975321	4.253216713	93.82360893	98.33329056	104.3388627	92.28279188	144.4363662	1110.626671	1110.043914	475.9602913	430.0561489	511.270253	271.0704972	319.6655349	15.23067507	421.0814843	182.2298934	16.19934604	203.1047348	129.54818	49.98342852	424.6410033	0.274501596	-0.413919231	9.84694776	80.75874697	-0.414085884	107.8982784	105.91268	49.40212392	23.98084332
89.57250129	5.978134146	5.538449319	4.251106318	94.09309558	98.73636645	105.2176287	90.49478025	141.9809737	1110.742109	1111.368477	475.7673052	425.3733724	510.5793	270.7294456	319.0484175	15.09831214	421.2040184	180.9306605	16.06890308	202.5801979	129.7139005	49.99912722	424.8766898	0.274723665	-0.414008334	9.764848255	80.76159871	-0.414088577	107.9527344	105.9937185	49.61713716	22.88364722
89.62309811	5.959925842	5.523714554	4.23392489	94.423672	99.04252485	105.1886599	90.23476615	141.2236283	1114.037291	1113.604539	475.4415589	426.7918067	511.1740715	270.9787188	318.3422371	15.16954103	421.0783	180.3983749	16.03744419	202.8891929	129.6269924	49.98681539	424.6100688	0.269385531	-0.410333582	9.812806346	80.93152823	-0.410333582	107.9278072	105.9449905	49.96829272	18.86513321
89.51729353	5.966529431	5.520876722	4.238453763	94.51002728	98.63840834	104.4776462	90.00900602	140.9840981	1114.409645	1114.233356	477.1463844	426.2140789	512.1003565	270.9759125	319.7948634	15.1136968	422.910208	181.7548416	16.06785138	203.3360781	129.6162005	50.01550785	426.4687713	0.275193121	-0.405824368	9.809522665	81.0368016	-0.405824368	107.9640036	105.9725158	50.26968147	18.17233798
89.55662255	5.974015172	5.535433087	4.244506445	94.5197566	98.54903106	103.8715849	88.78857456	138.8718733	1112.343513	1112.687441	476.2474861	425.4278911	510.930801	270.8030512	319.5263495	15.09888192	422.3978963	181.9260764	16.05920635	202.5318457	129.5486336	49.99896351	426.000445	0.274295195	-0.400076355	9.755922147	81.48673049	-0.400076355	108.019158	106.0153244	51.15542145	17.81364327
89.57916858	5.981123817	5.538158019	4.241201712	94.72647603	98.25591412	102.847311	88.05695781	137.5087195	1115.77466	1115.421731	476.7957999	427.4482102	512.6089114	271.051787	318.8334837	15.22649755	422.2317829	180.1636028	16.07825913	202.964518	129.6603451	50.01867504	425.8132496	0.270351861	-0.399667454	9.852888791	81.64021985	-0.399667454	108.0071738	106.0650268	51.31594304	21.44720268
89.52723696	5.983647296	5.534460248	4.243836486	94.92273243	97.76645525	102.8824751	88.45598612	138.4953766	1117.296433	1116.400906	477.0059778	426.8718464	512.5236426	270.6304537	318.8415949	15.15515074	422.1053736	180.7902041	16.05999445	202.8171051	129.596292	49.99059419	425.6881365	0.281538606	-0.386077471	9.76743554	82.09475002	-0.386077471	107.9277473	105.9150314	52.48890191	17.21766242
89.58968182	5.959350582	5.519344357	4.230036685	94.68166422	99.55744567	105.1727911	90.90138032	142.6328872	1120.818573	1121.076134	479.7842281	431.1474418	516.9569259	270.5154149	321.6369664	15.18360896	426.1659508	183.5035332	16.10982607	204.3941747	129.1207552	50.00033916	429.6419734	0.270445551	-0.378832193	9.814301819	82.56881352	-0.378832193	107.9707783	105.9612781	53.5219444	15.98809112
89.86827203	5.90174201	5.472213748	4.202587034	94.78370121	100.4837483	108.8997027	90.68982069	143.3595019	1119.747279	1119.629683	481.4585143	434.1164458	517.0883515	270.2715875	324.9176197	15.00674462	428.390014	183.9970802	15.80993052	208.4985869	129.5025385	50.00374098	431.8347032	0.27666627	-0.360659792	9.584727761	83.66718714	-0.360826461	107.9585746	105.9418208	55.8906644	9.576523341
90.02343054	5.898765873	5.456910803	4.185057531	95.09771677	99.98723795	105.922057	91.44802695	144.4415221	1116.693774	1117.65139	482.7676231	432.7360785	516.2181002	270.6578793	325.4278933	15.16865354	425.0640294	184.239093	16.15175331	207.9214235	129.4784996	50.00254484	428.5605011	0.270039275	-0.356833526	9.810382502	83.74044444	-0.356833526	107.9101167	105.8743623	56.21270012	7.715758823
89.54156047	5.983771806	5.54361794	4.247580174	94.94759044	98.57964398	104.5493883	90.33607932	141.9412063	1121.401566	1120.669888	468.407567	413.587857	497.1270565	270.3731347	320.8719646	15.35134424	416.088973	183.4561962	16.30503045	205.3209333	129.7028279	50.03447601	419.6679247	0.25916313	-0.358748398	9.781677917	83.68839239	-0.358748398	107.5073082	105.4264938	56.42900924	3.772362388
89.67387979	5.994803206	5.552138964	4.250040921	94.61948743	98.08482913	101.8217895	89.07069634	139.0502571	1129.957613	1129.715399	472.6079899	422.2211806	505.0137833	270.7493104	319.2182139	15.58786284	416.0990954	182.0317838	16.67240608	201.372029	129.6042673	49.98978739	419.7064851	0.275127024	-0.362504828	9.970839987	83.42928972	-0.362504828	107.9222502	105.8442018	55.49303439	4.039799673
89.66414031	5.985721007	5.544025584	4.249094779	93.92328817	97.61668943	102.2474929	91.81500282	143.4773131	1125.885328	1126.58877	474.93429	424.172041	506.1748933	270.7327711	319.7836005	15.56122164	418.1985138	180.7932099	16.58705593	202.5215843	129.5678694	50.00376865	421.9068498	0.277904343	-0.367415481	10.04934261	83.15476121	-0.367415481	107.9524706	105.9378868	54.74225804	4.194625694
89.68231558	5.987253985	5.5399411	4.246902041	94.24622722	97.81895302	102.6766827	92.57420644	144.7451762	1123.924201	1124.41929	473.0843327	423.124469	504.253654	270.7560305	317.6257285	15.55674583	414.6092568	180.4193005	16.55283034	200.4724709	129.5618562	50.02166487	418.2237809	0.274968662	-0.370167032	9.954249591	83.0004265	-0.370167032	108.0246426	105.9611685	54.3476534	4.878620771
89.40526013	5.981017033	5.535291742	4.245865921	94.11681259	98.13928299	105.220367	97.12593442	152.4810995	1093.046617	1092.711489	476.0296333	427.095797	508.5881862	270.9740144	322.3225463	15.50201442	421.1661815	185.0732107	16.49400904	204.8837785	129.1329405	49.99912649	424.5485942	0.273453689	-0.381005268	9.971973754	82.52098018	-0.381005268	107.9186875	105.8614421	53.60423991	5.95879469
